#Firmware: MS3 1.5.0 release     20170116 19:37GMT (c) JSM/KC ********
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
Flag,Flag,Flag,Flag,ms,ms
1.0,1.0,1.0,0.0,154.164,154.164
1.0,1.0,1.0,0.0,396.353,550.51697
1.0,1.0,1.0,0.0,289.966,840.483
1.0,1.0,1.0,0.0,348.621,1189.104
1.0,1.0,1.0,0.0,103.826,1292.93
1.0,1.0,1.0,0.0,824.907,2117.837
1.0,1.0,1.0,0.0,842.195,2960.032
1.0,1.0,1.0,0.0,307.99,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
0.0,0.0,0.0,0.0,0.0,3268.022
