#Firmware: MS3 1.4.0 release     20150709 19:51BST (c) JSM/KC ********
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
0.0,1.0,0.0,0.0,31.634,5797.252
0.0,1.0,0.0,0.0,34.194,5831.446
0.0,1.0,0.0,0.0,33.373,5864.819
1.0,0.0,1.0,0.0,21.657,5886.476
0.0,0.0,0.0,0.0,10.727,5897.203
0.0,1.0,0.0,1.0,31.184,5928.387
0.0,0.0,1.0,1.0,1.872,5930.2593
0.0,0.0,0.0,1.0,28.795,5959.054
0.0,1.0,0.0,1.0,31.628,5990.682
0.0,1.0,0.0,1.0,34.42,6025.102
0.0,1.0,0.0,0.0,34.41,6059.512
0.0,1.0,0.0,0.0,11.074,6070.5864
0.0,1.0,0.0,0.0,21.36,6091.9463
0.0,1.0,0.0,0.0,30.988,6122.934
0.0,1.0,0.0,0.0,30.626,6153.56
0.0,1.0,0.0,0.0,31.468,6185.028
0.0,1.0,0.0,0.0,34.245,6219.273
0.0,1.0,0.0,0.0,33.555,6252.828
0.0,1.0,0.0,0.0,32.43,6285.2583
0.0,1.0,0.0,0.0,30.996,6316.2544
0.0,0.0,1.0,0.0,0.104,6316.3584
0.0,0.0,0.0,0.0,30.374,6346.7324
0.0,1.0,0.0,1.0,31.328,6378.0605
0.0,1.0,0.0,1.0,33.745,6411.8057
0.0,1.0,0.0,1.0,33.37,6445.176
0.0,1.0,0.0,1.0,11.167,6456.343
0.0,1.0,0.0,0.0,20.729,6477.072
0.0,1.0,0.0,0.0,30.567,6507.6387
0.0,1.0,0.0,0.0,30.306,6537.945
0.0,1.0,0.0,0.0,31.125,6569.07
0.0,1.0,0.0,0.0,33.562,6602.632
0.0,1.0,0.0,0.0,32.749,6635.381
1.0,0.0,1.0,0.0,21.256,6656.6367
0.0,0.0,0.0,0.0,10.62,6667.257
0.0,1.0,0.0,1.0,30.6,6697.857
0.0,0.0,1.0,1.0,1.587,6699.444
0.0,0.0,0.0,1.0,28.682,6728.126
0.0,1.0,0.0,1.0,31.177,6759.3027
0.0,1.0,0.0,1.0,33.801,6793.1035
0.0,1.0,0.0,0.0,33.736,6826.8394
0.0,1.0,0.0,0.0,11.126,6837.9653
0.0,1.0,0.0,0.0,20.987,6858.952
0.0,1.0,0.0,0.0,30.48,6889.432
0.0,1.0,0.0,0.0,30.32,6919.752
0.0,1.0,0.0,0.0,31.101,6950.853
0.0,1.0,0.0,0.0,33.734,6984.587
0.0,1.0,0.0,0.0,33.125,7017.712
0.0,1.0,0.0,0.0,33.019,7050.731
1.0,0.0,1.0,0.0,34.137,7084.868
0.0,0.0,0.0,0.0,0.159,7085.0273
0.0,0.0,0.0,1.0,37.589,7122.616
0.0,1.0,0.0,1.0,45.467,7168.083
0.0,1.0,0.0,1.0,82.773,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
0.0,0.0,0.0,0.0,0.0,7250.856
MARK 000
0.0,1.0,0.0,0.0,346.725,346.725
0.0,1.0,0.0,0.0,23.691,370.41602
0.0,1.0,0.0,0.0,36.226,406.64203
0.0,1.0,0.0,0.0,44.605,451.24704
0.0,1.0,0.0,0.0,41.01,492.25705
0.0,1.0,0.0,0.0,41.833,534.09
0.0,1.0,0.0,0.0,47.587,581.677
0.0,1.0,0.0,0.0,44.238,625.915
1.0,0.0,1.0,0.0,25.409,651.324
0.0,0.0,0.0,0.0,13.799,665.123
0.0,1.0,0.0,0.0,35.51,700.633
0.0,0.0,1.0,0.0,2.366,702.999
0.0,0.0,0.0,0.0,32.062,735.06104
0.0,1.0,0.0,0.0,35.343,770.40405
0.0,1.0,0.0,0.0,38.636,809.04004
0.0,1.0,0.0,0.0,38.081,847.12103
0.0,1.0,0.0,0.0,11.987,859.10803
0.0,1.0,0.0,0.0,22.895,882.00305
0.0,1.0,0.0,0.0,32.998,915.00104
0.0,1.0,0.0,0.0,32.468,947.46906
0.0,1.0,0.0,0.0,33.429,980.8981
0.0,1.0,0.0,0.0,36.572,1017.4701
0.0,1.0,0.0,0.0,35.914,1053.384
0.0,1.0,0.0,0.0,34.026,1087.41
0.0,1.0,0.0,0.0,32.324,1119.734
0.0,0.0,1.0,0.0,0.363,1120.097
0.0,0.0,0.0,0.0,31.528,1151.625
0.0,0.0,0.0,0.0,32.818,1184.443
0.0,0.0,0.0,0.0,35.513,1219.956
0.0,0.0,0.0,0.0,35.22,1255.176
0.0,0.0,0.0,0.0,11.423,1266.599
0.0,0.0,0.0,0.0,21.818,1288.417
0.0,0.0,0.0,0.0,31.619,1320.036
0.0,0.0,0.0,0.0,31.324,1351.36
0.0,0.0,0.0,0.0,32.275,1383.635
0.0,0.0,0.0,0.0,35.164,1418.7991
0.0,1.0,0.0,0.0,34.428,1453.227
1.0,0.0,1.0,0.0,22.313,1475.54
0.0,0.0,0.0,0.0,10.934,1486.474
0.0,1.0,0.0,0.0,31.659,1518.133
0.0,0.0,1.0,0.0,1.939,1520.072
0.0,0.0,0.0,0.0,29.37,1549.442
0.0,1.0,0.0,0.0,32.296,1581.738
0.0,1.0,0.0,0.0,35.181,1616.9191
0.0,1.0,0.0,0.0,35.199,1652.118
0.0,1.0,0.0,0.0,11.175,1663.2931
0.0,1.0,0.0,0.0,21.792,1685.0851
0.0,1.0,0.0,0.0,31.557,1716.6421
0.0,1.0,0.0,0.0,31.217,1747.8591
0.0,1.0,0.0,0.0,32.201,1780.0602
0.0,1.0,0.0,0.0,35.202,1815.2622
0.0,1.0,0.0,0.0,34.689,1849.9512
0.0,1.0,0.0,0.0,33.045,1882.9962
0.0,1.0,0.0,0.0,31.672,1914.6682
0.0,0.0,1.0,0.0,0.351,1915.0192
0.0,0.0,0.0,0.0,30.808,1945.8271
0.0,0.0,0.0,0.0,32.02,1977.8472
0.0,0.0,0.0,0.0,34.598,2012.4452
0.0,0.0,0.0,0.0,34.294,2046.7391
0.0,0.0,0.0,0.0,11.22,2057.9592
0.0,0.0,0.0,0.0,21.359,2079.318
0.0,0.0,0.0,0.0,30.999,2110.3171
0.0,0.0,0.0,0.0,30.825,2141.142
0.0,0.0,0.0,0.0,31.755,2172.897
0.0,0.0,0.0,0.0,34.561,2207.458
0.0,1.0,0.0,0.0,33.828,2241.286
1.0,0.0,1.0,0.0,21.899,2263.1848
0.0,0.0,0.0,0.0,10.825,2274.0098
0.0,1.0,0.0,0.0,31.313,2305.3228
0.0,0.0,1.0,0.0,1.917,2307.2397
0.0,0.0,0.0,0.0,28.897,2336.1367
0.0,1.0,0.0,0.0,31.768,2367.9048
0.0,1.0,0.0,0.0,34.513,2402.4177
0.0,1.0,0.0,0.0,34.596,2437.0137
0.0,1.0,0.0,0.0,10.902,2447.9158
0.0,1.0,0.0,0.0,21.357,2469.2727
0.0,1.0,0.0,0.0,31.071,2500.3438
0.0,1.0,0.0,0.0,30.728,2531.0718
0.0,1.0,0.0,0.0,31.637,2562.7087
0.0,1.0,0.0,0.0,34.468,2597.1768
0.0,1.0,0.0,0.0,33.909,2631.0857
0.0,1.0,0.0,0.0,32.468,2663.5537
0.0,1.0,0.0,0.0,31.258,2694.8118
0.0,0.0,1.0,0.0,0.444,2695.2559
0.0,0.0,0.0,0.0,30.165,2725.421
0.0,0.0,0.0,0.0,31.484,2756.9048
0.0,0.0,0.0,0.0,33.959,2790.8638
0.0,0.0,0.0,0.0,33.622,2824.4858
0.0,0.0,0.0,0.0,11.148,2835.6338
0.0,0.0,0.0,0.0,20.943,2856.577
0.0,0.0,0.0,0.0,30.532,2887.109
0.0,0.0,0.0,0.0,30.393,2917.502
0.0,0.0,0.0,0.0,31.276,2948.7778
0.0,0.0,0.0,0.0,33.957,2982.7349
0.0,1.0,0.0,0.0,33.259,3015.994
1.0,0.0,1.0,0.0,21.692,3037.6858
0.0,0.0,0.0,0.0,10.559,3048.2449
0.0,1.0,0.0,0.0,30.874,3079.119
0.0,0.0,1.0,0.0,1.912,3081.031
0.0,0.0,0.0,0.0,28.513,3109.544
0.0,1.0,0.0,0.0,31.307,3140.8508
0.0,1.0,0.0,0.0,33.968,3174.8188
0.0,1.0,0.0,0.0,33.884,3208.703
0.0,1.0,0.0,0.0,10.952,3219.6548
0.0,1.0,0.0,0.0,21.113,3240.7678
0.0,1.0,0.0,0.0,30.588,3271.3557
0.0,1.0,0.0,0.0,30.325,3301.6807
0.0,1.0,0.0,0.0,31.16,3332.8406
0.0,1.0,0.0,0.0,33.893,3366.7336
0.0,1.0,0.0,0.0,33.288,3400.0217
0.0,1.0,0.0,0.0,32.036,3432.0576
0.0,1.0,0.0,0.0,30.812,3462.8696
0.0,0.0,1.0,0.0,0.572,3463.4417
0.0,0.0,0.0,0.0,29.666,3493.1077
0.0,0.0,0.0,0.0,31.066,3524.1736
0.0,0.0,0.0,0.0,33.488,3557.6616
0.0,0.0,0.0,0.0,33.139,3590.8005
0.0,0.0,0.0,0.0,11.073,3601.8735
0.0,0.0,0.0,0.0,20.622,3622.4956
0.0,0.0,0.0,0.0,30.323,3652.8186
0.0,0.0,0.0,0.0,30.14,3682.9585
0.0,0.0,0.0,0.0,31.009,3713.9675
0.0,0.0,0.0,0.0,33.614,3747.5815
0.0,1.0,0.0,0.0,32.855,3780.4365
1.0,0.0,1.0,0.0,21.557,3801.9934
0.0,0.0,0.0,0.0,11.543,3813.5364
0.0,1.0,0.0,0.0,34.233,3847.7693
0.0,0.0,1.0,0.0,2.298,3850.0674
0.0,0.0,0.0,0.0,35.364,3885.4314
0.0,1.0,0.0,0.0,45.991,3931.4224
0.0,1.0,0.0,0.0,204.068,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
0.0,0.0,0.0,0.0,0.0,4135.49
