#Firmware: MS3 1.4.0 release     20150709 19:51BST (c) JSM/KC ********
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
Flag,Flag,Flag,Flag,ms,ms
0.0,1.0,0.0,0.0,381.701,381.701
0.0,1.0,0.0,0.0,146.12,527.821
0.0,1.0,0.0,0.0,90.731,618.552
1.0,0.0,1.0,0.0,112.426,730.978
0.0,0.0,0.0,0.0,23.416,754.39404
0.0,0.0,0.0,1.0,87.21,841.60406
0.0,0.0,0.0,1.0,133.36,974.96405
0.0,0.0,0.0,1.0,86.825,1061.7891
1.0,0.0,1.0,1.0,61.651,1123.4401
1.0,0.0,1.0,1.0,49.635,1173.0751
0.0,0.0,0.0,1.0,21.289,1194.364
0.0,1.0,0.0,1.0,86.673,1281.037
0.0,1.0,0.0,1.0,133.534,1414.571
0.0,1.0,0.0,1.0,86.87,1501.441
1.0,0.0,1.0,1.0,110.462,1611.9031
0.0,0.0,0.0,1.0,23.025,1634.9281
0.0,0.0,0.0,1.0,87.012,1721.9401
0.0,0.0,0.0,1.0,132.046,1853.9861
0.0,0.0,0.0,1.0,77.905,1931.8911
1.0,0.0,1.0,1.0,53.964,1985.8551
1.0,0.0,1.0,1.0,44.269,2030.1241
0.0,0.0,0.0,1.0,19.485,2049.6091
0.0,1.0,0.0,1.0,79.395,2129.0042
0.0,1.0,0.0,1.0,125.671,2254.675
0.0,1.0,0.0,1.0,82.983,2337.658
1.0,0.0,1.0,1.0,106.553,2444.211
0.0,0.0,0.0,1.0,22.567,2466.7778
0.0,0.0,0.0,1.0,84.324,2551.1018
0.0,0.0,0.0,1.0,129.897,2680.9988
0.0,0.0,0.0,1.0,85.076,2766.0747
1.0,0.0,1.0,1.0,60.969,2827.0437
1.0,0.0,1.0,1.0,48.867,2875.9106
0.0,0.0,0.0,1.0,21.049,2896.9597
0.0,1.0,0.0,1.0,85.035,2981.9946
0.0,1.0,0.0,1.0,130.779,3112.7737
0.0,1.0,0.0,1.0,85.106,3197.8796
1.0,0.0,1.0,1.0,107.445,3305.3247
0.0,0.0,0.0,1.0,22.003,3327.3276
0.0,0.0,0.0,1.0,76.55,3403.8777
0.0,0.0,0.0,1.0,115.88,3519.7576
0.0,0.0,0.0,1.0,78.415,3598.1726
1.0,0.0,1.0,1.0,57.232,3655.4045
1.0,0.0,1.0,1.0,46.273,3701.6775
0.0,0.0,0.0,1.0,20.29,3721.9675
0.0,1.0,0.0,1.0,81.538,3803.5056
0.0,1.0,0.0,1.0,126.775,3930.2805
0.0,1.0,0.0,1.0,82.565,4012.8455
1.0,0.0,1.0,1.0,114.676,4127.5215
0.0,0.0,0.0,1.0,33.419,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
0.0,0.0,0.0,0.0,0.0,4160.9404
